playername,fw_def,link
Tobias Björnfot,DEF,https://www.eliteprospects.com/player/344751/tobias-bjornfot
Joachim Blichfeld,FW,https://www.eliteprospects.com/player/211282/joachim-blichfeld
Nikolai Knyzhov,DEF,https://www.eliteprospects.com/player/308784/nikolai-knyzhov
German Rubtsov,FW,https://www.eliteprospects.com/player/312227/german-rubtsov
Danil Yurtaikin,FW,https://www.eliteprospects.com/player/265753/danil-yurtaikin
Alexander Yelesin,DEF,https://www.eliteprospects.com/player/265726/alexander-yelesin
Kale Clague,DEF,https://www.eliteprospects.com/player/108472/kale-clague
Anton Wedin,FW,https://www.eliteprospects.com/player/27461/anton-wedin
Jake Bischoff,DEF,https://www.eliteprospects.com/player/180081/jake-bischoff
Otto Leskinen,DEF,https://www.eliteprospects.com/player/150242/otto-leskinen
Brennan Menell,DEF,https://www.eliteprospects.com/player/283890/brennan-menell
William Lagesson,DEF,https://www.eliteprospects.com/player/86158/william-lagesson
Rhett Gardner,FW,https://www.eliteprospects.com/player/119371/rhett-gardner
Oliver Wahlstrom,FW,https://www.eliteprospects.com/player/241370/oliver-wahlstrom
Otto Koivula,FW,https://www.eliteprospects.com/player/241338/otto-koivula
Joona Luoto,FW,https://www.eliteprospects.com/player/157201/joona-luoto
Kirill Kaprizov,FW,https://www.eliteprospects.com/player/265645/kirill-kaprizov
Yegor Sharangovich,FW,https://www.eliteprospects.com/player/271111/yegor-sharangovich
Tim Stützle,FW,https://www.eliteprospects.com/player/348134/tim-stutzle
Pius Suter,FW,https://www.eliteprospects.com/player/135775/pius-suter
Nils Höglander,FW,https://www.eliteprospects.com/player/311906/nils-hoglander
Ty Smith,DEF,https://www.eliteprospects.com/player/281814/ty-smith
Alexis Lafrenière,FW,https://www.eliteprospects.com/player/296697/alexis-lafreniere
Philipp Kurashev,FW,https://www.eliteprospects.com/player/279238/philipp-kurashev
Artyom Zub,DEF,https://www.eliteprospects.com/player/182436/artyom-zub
Dylan Cozens,FW,https://www.eliteprospects.com/player/286938/dylan-cozens
Trevor Zegras,FW,https://www.eliteprospects.com/player/424453/trevor-zegras
John Leonard,FW,https://www.eliteprospects.com/player/272976/john-leonard
Ross Colton,FW,https://www.eliteprospects.com/player/300911/ross-colton
K'Andre Miller,DEF,https://www.eliteprospects.com/player/308192/k-andre-miller
Mikhail Maltsev,FW,https://www.eliteprospects.com/player/312218/mikhail-maltsev
Wyatt Kalynuk,DEF,https://www.eliteprospects.com/player/196651/wyatt-kalynuk
Jacob Bryson,DEF,https://www.eliteprospects.com/player/253923/jacob-bryson
Alexander Barabanov,FW,https://www.eliteprospects.com/player/87913/alexander-barabanov
Jamie Drysdale,DEF,https://www.eliteprospects.com/player/201868/jamie-drysdale
Steven Lorentz,FW,https://www.eliteprospects.com/player/204707/steven-lorentz
Tanner Jeannot,FW,https://www.eliteprospects.com/player/200717/tanner-jeannot
Wade Allison,FW,https://www.eliteprospects.com/player/199949/wade-allison
Ian Mitchell,DEF,https://www.eliteprospects.com/player/201362/ian-mitchell
Shane Pinto,FW,https://www.eliteprospects.com/player/388979/shane-pinto
Arttu Ruotsalainen,FW,https://www.eliteprospects.com/player/152112/arttu-ruotsalainen
Dylan Coghlan,DEF,https://www.eliteprospects.com/player/247901/dylan-coghlan
Alexander Romanov,DEF,https://www.eliteprospects.com/player/396529/alexander-romanov
Cole Caufield,FW,https://www.eliteprospects.com/player/316168/cole-caufield
Ty Dellandrea,FW,https://www.eliteprospects.com/player/399353/ty-dellandrea
Pierre-Olivier Joseph,DEF,https://www.eliteprospects.com/player/284911/pierre-olivier-joseph
Radim Zohorna,FW,https://www.eliteprospects.com/player/190526/radim-zohorna
Vitali Kravtsov,FW,https://www.eliteprospects.com/player/379749/vitali-kravtsov
Logan Stanley,DEF,https://www.eliteprospects.com/player/240108/logan-stanley
Grigori Denisenko,FW,https://www.eliteprospects.com/player/312827/grigori-denisenko
Zac Jones,DEF,https://www.eliteprospects.com/player/364649/zac-jones
Alex Barré-Boulet,FW,https://www.eliteprospects.com/player/227670/alex-barre-boulet
Connor Mackey,DEF,https://www.eliteprospects.com/player/316315/connor-mackey
Jack Rathbone,DEF,https://www.eliteprospects.com/player/311766/jack-rathbone
Mike Hardman,FW,https://www.eliteprospects.com/player/353521/mike-hardman
Lane Pederson,FW,https://www.eliteprospects.com/player/199918/lane-pederson
Cal Foote,DEF,https://www.eliteprospects.com/player/247895/cal-foote
Alex Newhook,FW,https://www.eliteprospects.com/player/320307/alex-newhook
Jan Jeník,FW,https://www.eliteprospects.com/player/247318/jan-jenik
Victor Söderström,DEF,https://www.eliteprospects.com/player/344555/victor-soderstrom
MacKenzie Entwistle,FW,https://www.eliteprospects.com/player/273678/mackenzie-entwistle
Nolan Foote,FW,https://www.eliteprospects.com/player/240385/nolan-foote
Marian Studenic,FW,https://www.eliteprospects.com/player/305485/marian-studenic
Aleksi Heponiemi,FW,https://www.eliteprospects.com/player/284816/aleksi-heponiemi
Mathias Bromé,FW,https://www.eliteprospects.com/player/89968/mathias-brome
Alexander Chmelevski,FW,https://www.eliteprospects.com/player/201447/alexander-chmelevski
Kevin Bahl,DEF,https://www.eliteprospects.com/player/248583/kevin-bahl
Mattias Samuelsson,DEF,https://www.eliteprospects.com/player/325127/mattias-samuelsson
Bowen Byram,DEF,https://www.eliteprospects.com/player/326522/bowen-byram
Parker Kelly,FW,https://www.eliteprospects.com/player/258162/parker-kelly
Arthur Kaliyev,FW,https://www.eliteprospects.com/player/316114/arthur-kaliyev
Morgan Barron,FW,https://www.eliteprospects.com/player/195024/morgan-barron
Joe Veleno,FW,https://www.eliteprospects.com/player/271713/joe-veleno
Rasmus Kupari,FW,https://www.eliteprospects.com/player/319079/rasmus-kupari
Fredrik Händemark,FW,https://www.eliteprospects.com/player/27259/fredrik-handemark
Dakota Joshua,FW,https://www.eliteprospects.com/player/194948/dakota-joshua
Justin Richards,FW,https://www.eliteprospects.com/player/272539/justin-richards
Adam Ruzicka,FW,https://www.eliteprospects.com/player/228366/adam-ruzicka
Jackson Cates,FW,https://www.eliteprospects.com/player/353776/jackson-cates
Ivan Chekhovich,FW,https://www.eliteprospects.com/player/333786/ivan-chekhovich
Peyton Krebs,FW,https://www.eliteprospects.com/player/322178/peyton-krebs
Tarmo Reunanen,DEF,https://www.eliteprospects.com/player/221513/tarmo-reunanen
Kyle Burroughs,DEF,https://www.eliteprospects.com/player/87758/kyle-burroughs
Quinton Byfield,FW,https://www.eliteprospects.com/player/503020/quinton-byfield
Nicolas Meloche,DEF,https://www.eliteprospects.com/player/213821/nicolas-meloche
Glenn Gawdin,FW,https://www.eliteprospects.com/player/192245/glenn-gawdin
Tyce Thompson,FW,https://www.eliteprospects.com/player/201472/tyce-thompson
Ryan McLeod,FW,https://www.eliteprospects.com/player/271502/ryan-mcleod
Drew O'Connor,FW,https://www.eliteprospects.com/player/378129/drew-o-connor
Austin Strand,DEF,https://www.eliteprospects.com/player/161123/austin-strand
Jérémy Davies,DEF,https://www.eliteprospects.com/player/213454/jeremy-davies
Jalen Chatfield,DEF,https://www.eliteprospects.com/player/205562/jalen-chatfield
Sampo Ranta,FW,https://www.eliteprospects.com/player/375954/sampo-ranta
Scott Perunovich,DEF,https://www.eliteprospects.com/player/300906/scott-perunovich
Joseph Keane,DEF,https://www.eliteprospects.com/player/201468/joseph-keane
Garrett Pilon,FW,https://www.eliteprospects.com/player/49041/garrett-pilon
Matthew Phillips,FW,https://www.eliteprospects.com/player/161060/matthew-phillips
Jesse Ylönen,FW,https://www.eliteprospects.com/player/299117/jesse-ylonen
Drake Rymsha,FW,https://www.eliteprospects.com/player/268925/drake-rymsha
Cole Smith,FW,https://www.eliteprospects.com/player/242238/cole-smith
Frédéric Allard,DEF,https://www.eliteprospects.com/player/213473/frederic-allard
Connor McMichael,FW,https://www.eliteprospects.com/player/424496/connor-mcmichael
Daniel Walcott,FW,https://www.eliteprospects.com/player/257725/daniel-walcott
Jonah Gadjovich,FW,https://www.eliteprospects.com/player/252476/jonah-gadjovich
Maxim Sushko,FW,https://www.eliteprospects.com/player/313615/maxim-sushko
Philippe Maillet,FW,https://www.eliteprospects.com/player/68740/philippe-maillet
Yegor Zamula,DEF,https://www.eliteprospects.com/player/398138/yegor-zamula
David Farrance,DEF,https://www.eliteprospects.com/player/269310/david-farrance
Brett Murray,FW,https://www.eliteprospects.com/player/267772/brett-murray
William Lockwood,FW,https://www.eliteprospects.com/player/272186/william-lockwood
Jack Ahcan,DEF,https://www.eliteprospects.com/player/248456/jack-ahcan
Calen Addison,DEF,https://www.eliteprospects.com/player/278861/calen-addison
Alec Regula,DEF,https://www.eliteprospects.com/player/283940/alec-regula
Cam York,DEF,https://www.eliteprospects.com/player/290129/cam-york
Oskar Steen,FW,https://www.eliteprospects.com/player/212666/oskar-steen
Keaton Middleton,DEF,https://www.eliteprospects.com/player/249597/keaton-middleton
Olle Alsing,DEF,https://www.eliteprospects.com/player/139080/olle-alsing
Brinson Pasichnuk,DEF,https://www.eliteprospects.com/player/148238/brinson-pasichnuk
Ben Thomas,DEF,https://www.eliteprospects.com/player/62287/ben-thomas
Jacob Bernard-Docker,DEF,https://www.eliteprospects.com/player/281697/jacob-bernard-docker
Tanner Laczynski,FW,https://www.eliteprospects.com/player/234312/tanner-laczynski
Reese Johnson,FW,https://www.eliteprospects.com/player/279121/reese-johnson
Simon Benoît,DEF,https://www.eliteprospects.com/player/254891/simon-benoit
Josh Dunne,FW,https://www.eliteprospects.com/player/272225/josh-dunne
Kole Lind,FW,https://www.eliteprospects.com/player/200933/kole-lind
Matt Kiersted,DEF,https://www.eliteprospects.com/player/291904/matt-kiersted
Jeffrey Viel,FW,https://www.eliteprospects.com/player/213441/jeffrey-viel
Marc Michaelis,FW,https://www.eliteprospects.com/player/71958/marc-michaelis
Lucas Raymond,FW,https://www.eliteprospects.com/player/350702/lucas-raymond
Moritz Seider,DEF,https://www.eliteprospects.com/player/258987/moritz-seider
Anton Lundell,FW,https://www.eliteprospects.com/player/360145/anton-lundell
Dawson Mercer,FW,https://www.eliteprospects.com/player/320305/dawson-mercer
Seth Jarvis,FW,https://www.eliteprospects.com/player/201952/seth-jarvis
Matt Boldy,FW,https://www.eliteprospects.com/player/375501/matt-boldy
Philip Tomasino,FW,https://www.eliteprospects.com/player/418531/philip-tomasino
Cole Sillinger,FW,https://www.eliteprospects.com/player/201844/cole-sillinger
Sean Durzi,DEF,https://www.eliteprospects.com/player/268973/sean-durzi
Vasili Podkolzin,FW,https://www.eliteprospects.com/player/512832/vasili-podkolzin
Jonathan Dahlén,FW,https://www.eliteprospects.com/player/212368/jonathan-dahlen
Taylor Raddysh,FW,https://www.eliteprospects.com/player/245610/taylor-raddysh
Jacob Peterson,FW,https://www.eliteprospects.com/player/313350/jacob-peterson
Brandon Duhaime,FW,https://www.eliteprospects.com/player/202463/brandon-duhaime
Janis Moser,DEF,https://www.eliteprospects.com/player/338571/janis-moser
Justin Danforth,FW,https://www.eliteprospects.com/player/76146/justin-danforth
Yegor Chinakhov,FW,https://www.eliteprospects.com/player/519779/yegor-chinakhov
Dysin Mayo,DEF,https://www.eliteprospects.com/player/120638/dysin-mayo
Jasper Weatherby,FW,https://www.eliteprospects.com/player/262799/jasper-weatherby
Michael Pezzetta,FW,https://www.eliteprospects.com/player/269038/michael-pezzetta
Braden Schneider,DEF,https://www.eliteprospects.com/player/351820/braden-schneider
Scott Reedy,FW,https://www.eliteprospects.com/player/269301/scott-reedy
Noah Cates,FW,https://www.eliteprospects.com/player/201517/noah-cates
Matty Beniers,FW,https://www.eliteprospects.com/player/201739/matty-beniers
Alexei Protas,FW,https://www.eliteprospects.com/player/517438/alexei-protas
Fabian Zetterlund,FW,https://www.eliteprospects.com/player/265608/fabian-zetterlund
Jordan Spence,DEF,https://www.eliteprospects.com/player/320267/jordan-spence
Joe Snively,FW,https://www.eliteprospects.com/player/193445/joe-snively
Boris Katchouk,FW,https://www.eliteprospects.com/player/269859/boris-katchouk
Cole Perfetti,FW,https://www.eliteprospects.com/player/201940/cole-perfetti
Grégory Hofmann,FW,https://www.eliteprospects.com/player/66536/gregory-hofmann
Tommy Novak,FW,https://www.eliteprospects.com/player/248374/tommy-novak
Cam Dineen,DEF,https://www.eliteprospects.com/player/268444/cam-dineen
Michael Carcone,FW,https://www.eliteprospects.com/player/265300/michael-carcone
Max Willman,FW,https://www.eliteprospects.com/player/300657/max-willman
Brett Leason,FW,https://www.eliteprospects.com/player/257755/brett-leason
Corey Schueneman,DEF,https://www.eliteprospects.com/player/118661/corey-schueneman
Jonas Røndbjerg,FW,https://www.eliteprospects.com/player/220099/jonas-rondbjerg
Connor Dewar,FW,https://www.eliteprospects.com/player/283843/connor-dewar
Jake Leschyshyn,FW,https://www.eliteprospects.com/player/279125/jake-leschyshyn
Matias Maccelli,FW,https://www.eliteprospects.com/player/375953/matias-maccelli
Ryan Merkley,DEF,https://www.eliteprospects.com/player/273668/ryan-merkley
Casey Fitzgerald,DEF,https://www.eliteprospects.com/player/177660/casey-fitzgerald
Robin Salo,DEF,https://www.eliteprospects.com/player/197821/robin-salo
Thomas Bordeleau,FW,https://www.eliteprospects.com/player/296636/thomas-bordeleau
Dylan Samberg,DEF,https://www.eliteprospects.com/player/201527/dylan-samberg
Lassi Thomson,DEF,https://www.eliteprospects.com/player/372919/lassi-thomson
Ronnie Attard,DEF,https://www.eliteprospects.com/player/284030/ronnie-attard
Mark Kastelic,FW,https://www.eliteprospects.com/player/276474/mark-kastelic
Axel Jonsson-Fjällby,FW,https://www.eliteprospects.com/player/246070/axel-jonsson-fjallby
Isaac Ratcliffe,FW,https://www.eliteprospects.com/player/300398/isaac-ratcliffe
Nils Lundkvist,DEF,https://www.eliteprospects.com/player/384079/nils-lundkvist
William Eklund,FW,https://www.eliteprospects.com/player/394719/william-eklund
Bobby Brink,FW,https://www.eliteprospects.com/player/496724/bobby-brink
Marc McLaughlin,FW,https://www.eliteprospects.com/player/300610/marc-mclaughlin
Owen Power,DEF,https://www.eliteprospects.com/player/504240/owen-power
Mason McTavish,FW,https://www.eliteprospects.com/player/479812/mason-mctavish
Jack McBain,FW,https://www.eliteprospects.com/player/363685/jack-mcbain
Hayden Hodgson,FW,https://www.eliteprospects.com/player/188193/hayden-hodgson
Nick Blankenburg,DEF,https://www.eliteprospects.com/player/233484/nick-blankenburg
Carson Meyer,FW,https://www.eliteprospects.com/player/272540/carson-meyer
Benoit-Olivier Groulx,FW,https://www.eliteprospects.com/player/335689/benoit-olivier-groulx
Philip Broberg,DEF,https://www.eliteprospects.com/player/349467/philip-broberg
Vladislav Kolyachonok,DEF,https://www.eliteprospects.com/player/490232/vladislav-kolyachonok
Kent Johnson,FW,https://www.eliteprospects.com/player/521697/kent-johnson
Jack Drury,FW,https://www.eliteprospects.com/player/283916/jack-drury
Paul Cotter,FW,https://www.eliteprospects.com/player/284097/paul-cotter
Alexei Toropchenko,FW,https://www.eliteprospects.com/player/312825/alexei-toropchenko
Jack Quinn,FW,https://www.eliteprospects.com/player/336828/jack-quinn
Nikita Okhotyuk,DEF,https://www.eliteprospects.com/player/398144/nikita-okhotyuk
Trey Fix-Wolansky,FW,https://www.eliteprospects.com/player/257717/trey-fix-wolansky
Justin Barron,DEF,https://www.eliteprospects.com/player/294613/justin-barron
Riley Damiani,FW,https://www.eliteprospects.com/player/305431/riley-damiani
Jake Neighbours,FW,https://www.eliteprospects.com/player/391048/jake-neighbours
Kristian Reichel,FW,https://www.eliteprospects.com/player/167519/kristian-reichel
Alex Vlasic,DEF,https://www.eliteprospects.com/player/315969/alex-vlasic
Vladimir Tkachyov,FW,https://www.eliteprospects.com/player/211956/vladimir-tkachyov
Linus Högberg,DEF,https://www.eliteprospects.com/player/244643/linus-hogberg
Alexander Holtz,FW,https://www.eliteprospects.com/player/344808/alexander-holtz
Santeri Hatakka,DEF,https://www.eliteprospects.com/player/397011/santeri-hatakka
Jacob Moverare,DEF,https://www.eliteprospects.com/player/212726/jacob-moverare
Ethan Prow,DEF,https://www.eliteprospects.com/player/90323/ethan-prow
Rafaël Harvey-Pinard,FW,https://www.eliteprospects.com/player/354123/rafael-harvey-pinard
Bokondji Imama,FW,https://www.eliteprospects.com/player/151711/bokondji-imama
Ben Meyers,FW,https://www.eliteprospects.com/player/300838/ben-meyers
Kasper Björkqvist,FW,https://www.eliteprospects.com/player/122146/kasper-bjorkqvist
Hendrix Lapierre,FW,https://www.eliteprospects.com/player/201904/hendrix-lapierre
Jesper Frödén,FW,https://www.eliteprospects.com/player/89970/jesper-froden
Jake Christiansen,DEF,https://www.eliteprospects.com/player/297920/jake-christiansen
Nick Abruzzese,FW,https://www.eliteprospects.com/player/201476/nick-abruzzese
Riley Tufte,FW,https://www.eliteprospects.com/player/291903/riley-tufte
Gabriel Fortier,FW,https://www.eliteprospects.com/player/335707/gabriel-fortier
